dept,course,semester,desc,section,code,openseats,enroll,prilimit,seclimit,comments,special,credits,hours,division,teacher1,teacher2,teacher3,teacher4,teacher5,teacher6,time1,time2,time3,time4,time5,time6,sortday,sortday2,sorttime,sortampm,room1,room2,room3,room4,room5,room6
"ACCT","343","2010 (4) Fall","Microcomp App Acc","9S3A","3168","3","22","25","25","","","3","3","","Qureshi, Anique","","","","","","S  9:00-12:00 PM","","","","","","7","0","9:00-12:00","PM","PH/LAB","","","","","","22",
"ACCT","350","2010 (4) Fall","Fin St Analysis","1T3RA","3039","0","40","40","70","","","3","3","","Satenstein, Jeffrey","","","","","","T,TH  1:40-2:55 PM","","","","","","3","5","1:40-2:55","PM","PH/130","","","","","","40",
"ACCT","350","2010 (4) Fall","Fin St Analysis","E6TBA","3169","2","38","40","45","","","3","3","","Satenstein, Jeffrey","","","","","","T,TH  6:30-7:45 PM","","","","","","3","5","6:30-7:45","PM","HH/17","","","","","","38",
"ACCT","362","2010 (4) Fall","Business Law 2","9S3A","3298","0","50","50","55","","","3","3","","Katz, Jeffrey","","","","","","S  9:00-12:00 PM","","","","","","7","0","9:00-12:00","PM","PH/130","","","","","","50",
"ACCT","362","2010 (4) Fall","Business Law 2","E6TBA","3296","0","45","45","55","","","3","3","","Ryesky, Kenneth","","","","","","T,TH  6:30-7:45 PM","","","","","","3","5","6:30-7:45","PM","PH/130","","","","","","45",
"ACCT","362W","2010 (4) Fall","Business Law 2","E6MBA","3295","0","30","25","30","","","3","3","","White, Matthew","","","","","","M,W  6:30-7:45 PM","","","","","","2","4","6:30-7:45","PM","FH/013","","","","","","30",
"ACCT","362W","2010 (4) Fall","Business Law 2","1S3A","3299","0","25","25","26","","","3","3","","Seymore, Javier","","","","","","S  1:00-4:00 PM","","","","","","7","0","1:00-4:00","PM","PH/130","","","","","","25",
"ACCT","362W","2010 (4) Fall","Business Law 2","9U3A","3301","0","25","25","25","","","3","3","","Kirschner, David","","","","","","SU  9:00-12:00 PM","","","","","","0","0","9:00-12:00","PM","PH/115","","","","","","25",
"ACCT","362W","2010 (4) Fall","Business Law 2","3T3RA","3055","0","26","25","30","","","3","3","","Ryesky, Kenneth","","","","","","T,TH  3:05-4:20 PM","","","","","","3","5","3:05-4:20","PM","RA/219","","","","","","26",
"ACCT","362W","2010 (4) Fall","Business Law 2","E4TPA","3058","0","25","25","27","","","3","3","","Ryesky, Kenneth","","","","","","T,TH  4:30-5:45 PM","","","","","","3","5","4:30-5:45","PM","RA/219","","","","","","25",
"ACCT","362W","2010 (4) Fall","Business Law 2","E8QRA","3297","0","27","25","27","","","3","3","","Elan, Kenneth","","","","","","T,TH  8:10-9:25 PM","","","","","","3","5","8:10-9:25","PM","PH/130","","","","","","27",
"ACCT","362W","2010 (4) Fall","Business Law 2","8W3FA","3050","0","25","25","25","","","3","3","","Davidovits, Murray","","","","","","W  8:00-9:15 AM","F  8:00-9:15 AM","","","","","4","0","8:00-9:15","AM","RZ/174","PH/110","","","","","25",
"ACCT","362W","2010 (4) Fall","Business Law 2","AW3FB","3051","0","25","25","27","","","3","3","","Davidovits, Murray","","","","","","W 10:50-12:05 PM","F 10:50-12:05 PM","","","","","4","0","10:50-12:05","PM","RZ/174","PH/110","","","","","25",
"ACCT","362W","2010 (4) Fall","Business Law 2","9W3FA","3052","0","25","25","0","","","3","3","","Mintz, Seymour","","","","","","W,F  9:25-10:40 AM","","","","","","4","6","9:25-10:40","AM","FH/012","","","","","","25",
"ACCT","362W","2010 (4) Fall","Business Law 2","AW3FA","3053","0","25","25","0","","","3","3","","Mintz, Seymour","","","","","","W,F 10:50-12:05 PM","","","","","","4","6","10:50-12:05","PM","FH/012","","","","","","25",
"ACCT","363","2010 (4) Fall","Business Law 3","E6MBA","3302","11","34","45","55","","","3","3","","Elan, Robert","","","","","","M,W  6:30-7:45 PM","","","","","","2","4","6:30-7:45","PM","PH/112","","","","","","34",
"ACCT","363","2010 (4) Fall","Business Law 3","9U3A","3303","8","37","45","55","","","3","3","","Linn, David","","","","","","SU  9:00-12:00 PM","","","","","","0","0","9:00-12:00","PM","PH/157","","","","","","37",
"ACCT","363","2010 (4) Fall","Business Law 3","E4TBA","3061","35","20","55","55","","","3","3","","Milich, Marvin","","","","","","T,TH  4:30-5:45 PM","","","","","","3","5","4:30-5:45","PM","PH/112","","","","","","20",
"ACCT","363","2010 (4) Fall","Business Law 3","9W3FA","3060","14","31","45","45","","","3","3","","Davidovits, Murray","","","","","","W  9:25-10:40 AM","F  9:25-10:40 AM","","","","","4","0","9:25-10:40","AM","RZ/174","PH/110","","","","","31",
"ACCT","367","2010 (4) Fall","Fed & Ny St Tax","E6QMA","3306","0","42","42","45","","","4","4","","Abbondandolo, Vito","","","","","","M  6:15-7:55 PM","W  6:20-8:00 PM","","","","","2","0","6:15-7:55","PM","SB/B141","SB/B145","","","","","42",
"ACCT","367","2010 (4) Fall","Fed & Ny St Tax","AM4WA","3062","10","40","50","55","","","4","4","","Leibowicz, Barry","","","","","","M 10:15-12:05 PM","W 10:15-12:05 PM","","","","","2","0","10:15-12:05","PM","PH/112","SB/B141","","","","","40",
"ACCT","367","2010 (4) Fall","Fed & Ny St Tax","8S4A","3308","0","50","50","55","","","4","4","","Ruthizer, Scott","","","","","","S  8:00-12:00 PM","","","","","","7","0","8:00-12:00","PM","PH/112","","","","","","50",
"ACCT","367","2010 (4) Fall","Fed & Ny St Tax","8U4A","3314","20","25","45","55","","","4","4","","Lahijani, Richard","","","","","","SU  8:00-12:00 PM","","","","","","0","0","8:00-12:00","PM","PH/116","","","","","","25",
"ACCT","367","2010 (4) Fall","Fed & Ny St Tax","E4TPA","3065","0","46","45","47","","","4","4","","Barone, Ernest","","","","","","T,TH  4:30-6:20 PM","","","","","","3","5","4:30-6:20","PM","FH/012","","","","","","46",
"ACCT","367","2010 (4) Fall","Fed & Ny St Tax","ZA","3305","0","45","45","55","","","4","4","","Barone, Ernest","","","","","","T,TH  6:25-8:05 PM","","","","","","3","5","6:25-8:05","PM","PH/110","","","","","","45",
"ACCT","367","2010 (4) Fall","Fed & Ny St Tax","AT4RA","3064","0","46","45","46","","","4","4","","Blumenfrucht, Israel","","","","","","T,TH 10:15-12:05 PM","","","","","","3","5","10:15-12:05","PM","PH/112","","","","","","46",
"ACCT","367","2010 (4) Fall","Fed & Ny St Tax","CT4RA","3063","0","42","42","42","","","4","4","","Abbondandolo, Vito","","","","","","T,TH 12:40-2:30 PM","","","","","","3","5","12:40-2:30","AM","FH/012","","","","","","42",
"ACCT","372","2010 (4) Fall","Gov & Inst Acct","ZA","3068","0","30","30","30","","","3","3","","Simon, Abraham","","","","","","M  5:15-7:45 PM","","","","","","2","0","5:15-7:45","PM","PH/212","","","","","","30",
"ACCT","372","2010 (4) Fall","Gov & Inst Acct","1M3WA","3067","1","29","30","31","","","3","3","","Simon, Abraham","","","","","","M,W  1:40-2:55 PM","","","","","","2","4","1:40-2:55","PM","PH/212","","","","","","29",
"ACCT","372","2010 (4) Fall","Gov & Inst Acct","1S3A","3317","10","35","45","55","","","3","3","","Cohen, Michael","","","","","","S  1:00-4:00 PM","","","","","","7","0","1:00-4:00","PM","PH/108","","","","","","35",
"ACCT","372","2010 (4) Fall","Gov & Inst Acct","9U3A","3318","0","62","50","62","A MAJORITY OF THE CLASS MEETINGS WILL BE ONLINE.","","3","3","","Balkaran, Dianand","","","","","","SU  9:00-12:00 PM","","","","","","0","0","9:00-12:00","PM","PH/130","","","","","","62",
"ACCT","372","2010 (4) Fall","Gov & Inst Acct","ZB","3070","12","43","55","55","","","3","3","","Walker, John","","","","","","T  3:00-5:30 PM","","","","","","3","0","3:00-5:30","PM","PH/130","","","","","","43",
"ACCT","372","2010 (4) Fall","Gov & Inst Acct","1T3RA","3071","23","32","55","55","","","3","3","","Cohen, Michael","","","","","","T,TH  1:40-2:55 PM","","","","","","3","5","1:40-2:55","PM","PH/112","","","","","","32",
"ACCT","372","2010 (4) Fall","Gov & Inst Acct","E6R3A","3764","0","43","42","45","","","3","3","","Vasquez, Geraldo","","","","","","TH  6:30-9:20 PM","","","","","","5","0","6:30-9:20","PM","RZ/347","","","","","","43",
"ACCT","3911","2010 (4) Fall","Special Problems","ZA","4452","0","1","0","1","","","1","1","","Ruthizer, Scott","","","","","","TBA ","","","","","","0","0","","","/","","","","","","1",
"ACCT","3913","2010 (4) Fall","Special Problems","ZA","3976","0","1","0","1","","","3","3","","Leibowicz, Barry","","","","","","TBA ","","","","","","0","0","","","/","","","","","","1",
"ACCT","393W","2010 (4) Fall","Sem In Accounting","ZA","3073","0","6","0","10","","","3","3","","Davidovits, Murray","","","","","","TBA ","","","","","","0","0","","","/","","","","","","6",
"ACCT","398","2010 (4) Fall","Internship","ZA","3074","0","1","0","10","","","3","3","","Ruthizer, Scott","","","","","","TBA ","","","","","","0","0","","","/","","","","","","1",
"ACCT","707","2010 (4) Fall","Issues In Mgmt Acct","1U3A","3319","0","33","0","35","","","3","3","","Wheatman, Barry","","","","","","SU  1:00-4:00 PM","","","","","","0","0","1:00-4:00","PM","PH/302","","","","","","33",
"ACCT","712","2010 (4) Fall","Adv Fin Acct Theory","E6T3A","3321","0","21","0","20","","","3","3","","Hitzig, Neal","","","","","","T  6:30-9:20 PM","","","","","","3","0","6:30-9:20","PM","PH/347","","","","","","21",
"ACCT","712","2010 (4) Fall","Adv Fin Acct Theory","E6R3A","3320","0","18","0","20","","","3","3","","Hitzig, Neal","","","","","","TH  6:30-9:20 PM","","","","","","5","0","6:30-9:20","PM","PH/202","","","","","","18",
"ACCT","712","2010 (4) Fall","Adv Fin Acct Theory","E6W3A","4116","0","27","0","27","","","3","3","",", ","","","","","","W  7:00-9:50 PM","","","","","","4","0","7:00-9:50","PM","PH/351","","","","","","27",
